Date,AKRA.JK,ANTM.JK,ASII.JK,BBCA.JK,BBNI.JK,BBRI.JK,BBTN.JK,BJBR.JK,BMRI.JK,BTPS.JK,DSNG.JK,ICBP.JK,INCO.JK,INDF.JK,INTP.JK,JPFA.JK,JSMR.JK,KLBF.JK,SMGR.JK,TLKM.JK,UNTR.JK,UNVR.JK
2024-12-10,1355.0,1625.0,5225.0,10350.0,5100.0,4219.86,1235.0,950.0,6300.0,955.0,1185.0,11725.0,3760.0,8150.0,7000.0,1930.0,4450.0,1505.0,3310.0,2770.0,28200.0,2000.0
2024-12-11,1335.0,1600.0,5250.0,10425.0,5075.0,4239.21,1250.0,955.0,6300.0,950.0,1095.0,11725.0,3750.0,8200.0,7200.0,1925.0,4540.0,1505.0,3440.0,2860.0,27775.0,1945.0
2024-12-12,1335.0,1615.0,5100.0,10175.0,4880.0,4123.07,1230.0,955.0,6125.0,930.0,1055.0,11600.0,3900.0,8200.0,7300.0,1960.0,4500.0,1455.0,3380.0,2820.0,27950.0,1905.0
2024-12-13,1315.0,1585.0,5125.0,10050.0,4730.0,4035.96,1210.0,950.0,6025.0,925.0,1075.0,11850.0,3950.0,8175.0,7350.0,1950.0,4460.0,1445.0,3400.0,2790.0,28125.0,1870.0
2024-12-16,1280.0,1560.0,5125.0,10100.0,4640.0,4113.39,1200.0,945.0,6075.0,910.0,1030.0,11800.0,3850.0,8125.0,7350.0,1950.0,4370.0,1440.0,3360.0,2660.0,28025.0,1825.0
2024-12-17,1225.0,1510.0,4980.0,9900.0,4470.0,4016.61,1170.0,930.0,5950.0,895.0,1020.0,11525.0,3760.0,8050.0,7350.0,1840.0,4300.0,1400.0,3290.0,2620.0,26250.0,1760.0
2024-12-18,1170.0,1515.0,5000.0,9800.0,4430.0,4016.61,1155.0,925.0,5825.0,900.0,1055.0,11325.0,3750.0,7825.0,7350.0,1930.0,4180.0,1380.0,3380.0,2570.0,26275.0,1805.0
2024-12-19,1120.0,1470.0,4880.0,9675.0,4310.0,3958.54,1110.0,915.0,5675.0,885.0,995.0,11200.0,3600.0,7650.0,7350.0,1850.0,4030.0,1320.0,3280.0,2530.0,26300.0,1770.0
2024-12-20,1140.0,1420.0,4870.0,9650.0,4260.0,3929.5,1125.0,905.0,5675.0,900.0,930.0,11250.0,3540.0,7625.0,7400.0,1890.0,4090.0,1275.0,3260.0,2550.0,25675.0,1750.0
2024-12-23,1130.0,1455.0,4950.0,9775.0,4380.0,4074.68,1140.0,910.0,5825.0,935.0,920.0,11425.0,3510.0,7725.0,7500.0,1910.0,4350.0,1330.0,3350.0,2650.0,25450.0,1785.0
2024-12-24,1120.0,1435.0,4880.0,9750.0,4380.0,4065.0,1130.0,910.0,5750.0,925.0,920.0,11575.0,3520.0,7625.0,7575.0,1890.0,4310.0,1400.0,3240.0,2740.0,25200.0,1780.0
2024-12-27,1120.0,1525.0,4930.0,9800.0,4360.0,4100.0,1135.0,910.0,5800.0,915.0,925.0,11425.0,3580.0,7700.0,7600.0,1875.0,4330.0,1355.0,3300.0,2750.0,25400.0,1840.0
2024-12-30,1120.0,1525.0,4900.0,9675.0,4350.0,4080.0,1140.0,910.0,5700.0,925.0,950.0,11375.0,3620.0,7700.0,7400.0,1940.0,4330.0,1360.0,3290.0,2710.0,26775.0,1885.0
2025-01-02,1155.0,1545.0,4950.0,9900.0,4590.0,4210.0,1190.0,925.0,5850.0,935.0,900.0,11225.0,3570.0,7475.0,7350.0,1885.0,4360.0,1340.0,3280.0,2700.0,25700.0,1835.0
2025-01-03,1125.0,1520.0,4950.0,9850.0,4540.0,4150.0,1185.0,930.0,5800.0,920.0,925.0,11375.0,3560.0,7550.0,7075.0,1875.0,4440.0,1325.0,3270.0,2750.0,25575.0,1775.0
2025-01-06,1045.0,1465.0,4860.0,9675.0,4430.0,4100.0,1160.0,930.0,5675.0,895.0,930.0,11175.0,3480.0,7375.0,6875.0,1850.0,4580.0,1280.0,3220.0,2690.0,25400.0,1745.0
2025-01-07,1100.0,1435.0,4920.0,9525.0,4360.0,4030.0,1155.0,940.0,5600.0,905.0,950.0,10925.0,3470.0,7450.0,6750.0,1875.0,4480.0,1290.0,3180.0,2570.0,25850.0,1780.0
2025-01-08,1170.0,1430.0,4810.0,9675.0,4370.0,4080.0,1145.0,930.0,5750.0,895.0,955.0,11100.0,3420.0,7475.0,6525.0,1835.0,4400.0,1275.0,3050.0,2650.0,25175.0,1725.0
2025-01-09,1175.0,1420.0,4930.0,9850.0,4380.0,4030.0,1130.0,930.0,5750.0,900.0,950.0,11025.0,3410.0,7500.0,6400.0,1815.0,4480.0,1270.0,2970.0,2620.0,24975.0,1690.0
2025-01-10,1200.0,1465.0,4900.0,9725.0,4350.0,4010.0,1120.0,925.0,5600.0,890.0,960.0,11075.0,3430.0,7725.0,6300.0,1835.0,4500.0,1260.0,2980.0,2680.0,25100.0,1705.0
2025-01-13,1170.0,1480.0,4750.0,9675.0,4210.0,3850.0,1080.0,920.0,5525.0,875.0,1075.0,11100.0,3430.0,7725.0,6100.0,1870.0,4410.0,1265.0,2920.0,2670.0,25400.0,1720.0
2025-01-14,1210.0,1520.0,4750.0,9525.0,4130.0,3800.0,1050.0,910.0,5400.0,860.0,1060.0,10750.0,3680.0,7525.0,6025.0,1865.0,4240.0,1225.0,2780.0,2620.0,25500.0,1745.0
2025-01-15,1220.0,1530.0,4940.0,9800.0,4410.0,4090.0,1095.0,930.0,5750.0,905.0,1100.0,10775.0,3650.0,7700.0,6125.0,1875.0,4240.0,1255.0,2880.0,2630.0,25700.0,1735.0
2025-01-16,1200.0,1520.0,4880.0,9750.0,4500.0,4160.0,1105.0,940.0,5875.0,920.0,1095.0,10925.0,3590.0,7575.0,6125.0,1850.0,4300.0,1235.0,2850.0,2590.0,26175.0,1785.0
2025-01-17,1200.0,1520.0,4940.0,9900.0,4470.0,4090.0,1085.0,935.0,5875.0,915.0,1005.0,10825.0,3570.0,7600.0,6075.0,1855.0,4300.0,1225.0,2850.0,2660.0,26425.0,1790.0
2025-01-20,1250.0,1510.0,4910.0,9625.0,4620.0,4220.0,1095.0,940.0,6000.0,910.0,1005.0,10525.0,3580.0,7375.0,6100.0,1955.0,4250.0,1220.0,2940.0,2610.0,25975.0,1750.0
2025-01-21,1245.0,1510.0,4910.0,9575.0,4740.0,4260.0,1095.0,950.0,6050.0,920.0,980.0,11000.0,3580.0,7450.0,6200.0,1930.0,4360.0,1240.0,3010.0,2630.0,25700.0,1730.0
2025-01-22,1230.0,1520.0,4960.0,9600.0,4790.0,4260.0,1085.0,945.0,6150.0,935.0,970.0,11375.0,3540.0,7625.0,6125.0,1905.0,4340.0,1260.0,2950.0,2730.0,25925.0,1695.0
2025-01-23,1230.0,1490.0,4900.0,9600.0,4650.0,4300.0,1085.0,950.0,6175.0,935.0,980.0,11275.0,3420.0,7500.0,6125.0,1875.0,4420.0,1235.0,2990.0,2710.0,25450.0,1740.0
2025-01-24,1190.0,1490.0,4870.0,9350.0,4610.0,4190.0,1065.0,945.0,6125.0,925.0,980.0,11425.0,3210.0,7550.0,6050.0,2020.0,4320.0,1220.0,2940.0,2690.0,25100.0,1690.0
2025-01-30,1120.0,1395.0,4780.0,9150.0,4640.0,4120.0,1020.0,945.0,6100.0,895.0,980.0,11575.0,3040.0,7625.0,5875.0,2000.0,4260.0,1235.0,2840.0,2640.0,24475.0,1650.0
